numer ramki	temp_defekt_srednica10mm_glebokosc0,3mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
172	24.8579	24.9889	24.9483	24.8318	24.9365
173	24.8773	24.9625	24.9759	24.8416	24.9629
174	24.8914	25.0059	24.9443	24.8378	24.9423
175	24.8935	24.9903	24.9424	24.8675	24.9157
176	24.8773	24.9715	24.9657	24.846	24.9127
177	24.8729	24.9807	24.9648	24.8558	24.9631
178	24.8569	24.9549	25.008	24.8726	24.8959
179	24.9188	24.9471	24.9868	24.8695	24.9174
180	24.8787	24.9741	24.9528	24.9023	24.9423
181	24.898	24.9745	24.9569	24.8526	24.9006
182	24.8931	24.9715	24.9231	24.8657	24.886
183	24.8963	25.0037	25.0292	24.8322	24.9476
184	24.9054	24.983	24.9421	24.8135	24.9365
185	24.9177	24.9866	24.9424	24.8571	24.8757
186	24.8885	24.9715	24.9547	24.863	24.9189
187	24.8814	25.03	24.9846	24.8746	24.9423
188	24.9178	24.9688	24.9847	24.8475	24.9423
189	24.8745	24.9683	24.9362	24.8392	24.9206
190	24.9229	24.9702	24.9569	24.8451	24.9242
191	24.869	24.9947	24.9569	24.8328	24.9131
192	24.8462	24.9831	24.9736	24.8846	24.9145
193	24.88	24.9665	24.9649	24.8593	24.9014
194	24.8764	24.9623	24.9569	24.8376	24.8966
195	24.846	24.983	24.9037	24.8858	24.8965
196	24.8527	24.9499	24.9569	24.8147	24.9423
197	24.8727	24.9741	24.9575	24.8846	24.9007
198	24.8748	24.9946	24.9424	24.8858	24.9215
199	24.9202	24.9741	24.945	24.8743	24.9015
200	24.8817	24.9549	24.9569	24.8885	24.9527
201	24.8689	24.9466	24.9362	24.835	24.9005
202	24.883	24.9816	24.9233	24.8671	24.9365
203	24.8724	24.9623	24.9788	24.8646	24.9365
204	24.9178	24.9752	24.9432	24.8359	24.9058
205	24.861	24.9623	24.925	24.8281	24.9195
206	24.8811	24.9415	25.008	24.8526	24.8752
207	24.8745	24.9866	24.9547	24.8359	24.9365
208	24.9151	24.9549	24.9657	24.8704	24.9273
209	24.856	24.974	24.9868	24.8174	24.9108
210	24.8787	25.0037	24.945	24.8512	24.9423
211	24.8546	25.0427	24.978	24.8464	24.9215
212	24.8709	24.9909	24.9517	24.8418	24.9157
213	24.8521	24.983	24.9436	24.8628	24.9423
214	24.8667	24.9317	24.9567	24.8908	24.9839
215	24.8624	24.9648	24.9516	24.8812	24.9447
216	24.8857	24.983	24.9424	24.846	24.9574
217	24.9144	24.9758	24.9894	24.824	24.9017
218	24.9383	24.9394	24.9443	24.8552	24.8799
219	24.8462	24.9459	24.9212	24.8392	24.8966
220	24.916	24.9394	24.9336	24.8738	24.9631
221	24.8548	24.9688	24.9185	24.8543	24.8793
222	24.8689	24.9731	24.9635	24.8526	24.9163
223	24.8729	24.9501	24.9635	24.8571	24.9365
224	24.8935	24.9575	24.9483	24.846	24.9374
225	24.8259	24.9641	24.9134	24.846	24.9006
226	24.8972	24.9832	24.945	24.8512	24.9365
227	24.9082	24.9442	24.9548	24.8298	25.0048
228	24.854	24.983	24.9483	24.819	24.9347
229	24.9144	24.9695	24.9435	24.8631	24.9215
230	24.861	24.9504	24.9847	24.8675	24.9215
231	24.8898	24.9619	24.9336	24.8496	24.9006
232	24.8518	24.9508	24.9356	24.8389	24.9215
233	24.8695	24.983	24.9336	24.8587	24.9174
234	24.9054	24.9499	24.9209	24.863	24.9136
235	24.8897	24.9477	24.9396	24.8249	24.889
236	24.896	25.0035	24.9512	24.846	24.8966
237	24.8729	24.9903	24.9655	24.8158	24.9197
238	24.9144	24.9771	24.9233	24.855	24.9215
239	24.8521	24.9913	24.9764	24.8389	24.9138
240	24.8724	25.0076	24.9868	24.8064	24.898
241	24.8875	24.9516	24.9608	24.8526	24.9006
242	24.8756	24.9687	24.9424	24.8147	24.9423
243	24.8338	24.9295	24.9443	24.8464	24.9058
244	24.8848	25.028	24.9676	24.8534	24.983
245	24.8761	24.9665	24.9443	24.861	24.9383
246	24.8678	24.9666	24.9729	24.8464	24.8937
247	24.8848	24.9867	24.9443	24.854	24.9215
248	24.8994	24.9477	24.9676	24.835	24.8948
249	24.8787	24.961	24.9443	24.8285	24.9006
250	24.8848	24.9576	24.9695	24.8727	24.9006
251	24.9082	24.983	24.9458	24.8534	24.8948
252	24.88	24.9619	24.9357	24.8464	24.8847
253	24.8914	24.9501	24.945	24.8603	24.9189
254	24.8617	24.9702	24.9452	24.86	24.9423
255	24.8773	24.9568	24.9271	24.8716	24.9006
256	24.9018	25.0247	24.9421	24.846	24.8785
257	24.8931	24.9706	24.9509	24.8382	24.9396
258	24.8692	24.9487	24.989	24.8359	24.8824
259	24.8592	24.9871	24.9336	24.8526	24.9174
260	24.8608	24.9681	24.9782	24.83	24.9006
261	24.8649	24.9903	24.9436	24.8463	24.9423
262	24.854	24.9477	24.9458	24.8646	24.9174
263	24.8931	24.9952	24.9655	24.8475	24.9157
264	24.8857	24.9539	24.9569	24.8253	24.8745
265	24.8729	24.983	24.9606	24.8249	24.9655
266	24.8727	24.9539	24.9509	24.846	24.9139
267	24.8771	24.9499	24.9759	24.8249	24.9206
268	24.8811	24.9757	24.9655	24.8812	24.9045
269	24.8709	25.0281	24.9483	24.8695	24.9006
270	24.8727	24.9619	24.9084	24.8284	24.8965
271	24.8857	24.9782	24.9463	24.83	24.9255
272	24.8814	24.9665	24.9635	24.8675	24.8858
273	24.8817	24.9786	24.9387	24.8488	24.9782
274	24.8937	24.9769	24.9788	24.8339	24.9174
275	24.8706	24.961	24.9296	24.8381	24.8965
276	24.861	24.9508	24.9509	24.819	24.9006
277	24.8959	24.983	24.9547	24.8548	24.9215
278	24.8546	24.973	24.9493	24.8339	24.9423
279	24.8941	24.9477	24.974	24.8389	24.9382
280	24.865	24.9866	24.9462	24.8504	24.9215
281	24.8706	24.9588	24.9729	24.8603	24.9215
282	24.8436	24.9539	24.9305	24.824	24.9206
283	24.8848	24.9415	24.9759	24.867	24.9189
284	24.8608	24.9807	24.9275	24.8318	24.9006
285	24.8857	24.9416	24.9547	24.8858	24.8989
286	24.8914	24.9332	24.9634	24.8463	24.9242
287	24.9023	24.9623	24.9336	24.83	24.8948
288	24.8637	24.9678	24.9296	24.8464	24.8847
289	24.8766	24.9827	24.9395	24.8253	24.8948
290	24.8666	25.0155	24.9458	24.8552	24.9189
291	24.8724	24.9661	24.9894	24.8365	24.8745
292	24.8761	24.9683	24.9396	24.8675	24.945
293	24.8417	25.0054	24.967	24.8376	24.9423
294	24.9021	24.946	24.9657	24.8475	24.898
295	24.8724	24.9623	24.9424	24.8526	24.9034
296	24.8761	24.9621	24.9305	24.8298	24.9157
297	24.8937	24.9688	24.9523	24.8675	24.8948
298	24.8577	24.9641	24.925	24.8842	24.8965
299	24.8937	24.973	24.9746	24.8716	24.9189
300	24.8617	24.9952	24.9445	24.8265	24.92
301	24.8729	24.9768	24.9569	24.8548	24.8618
302	24.8417	24.9871	24.9298	24.8483	24.9782
303	24.8787	24.9707	24.9555	24.8418	24.8966
304	24.8766	24.9702	24.9374	24.8187	24.9216
305	24.8773	24.9496	24.9362	24.8675	24.9215
306	24.8848	24.9659	24.9547	24.8671	24.9483
307	24.8875	24.9455	24.9523	24.86	24.9242
308	24.8608	24.9847	24.945	24.8646	24.9065
309	24.8766	24.9666	25.0082	24.8222	24.9242
310	24.8565	24.9922	24.9534	24.8422	24.8806
311	24.8764	24.9602	24.9695	24.8897	24.9423
312	24.8766	24.9873	24.9342	24.8646	24.8782
313	24.9111	24.948	24.9445	24.8957	24.8957
314	24.8872	24.9648	24.945	24.8402	24.9455
315	24.8521	24.9922	24.9701	24.8724	24.9006
316	24.8459	24.9621	24.9517	24.884	24.9007
317	24.8817	24.9774	24.9442	24.8594	24.9144
318	24.8817	25.0037	24.9523	24.8475	24.9365
319	24.9496	24.9769	24.9443	24.8264	24.9273
320	24.856	24.9756	24.9729	24.8434	24.8959
321	24.8482	24.9625	24.9232	24.8378	24.9055
322	24.8686	24.9648	24.9655	24.8434	24.9007
323	24.8579	24.9702	24.9606	24.8273	24.9215
324	24.8695	25.0245	24.9971	24.8675	24.9574
325	24.8814	24.983	24.9397	24.8748	24.9423
326	24.8271	24.9889	24.9701	24.8885	24.8957
327	24.8546	24.9329	24.9606	24.8646	24.9006
328	24.8937	24.9619	24.9846	24.8671	24.8966
329	24.8563	24.9246	24.9509	24.834	24.92
330	24.8957	24.9554	24.9868	24.8418	24.9382
331	24.8563	24.9623	24.9246	24.8798	24.9157
332	24.8576	24.9895	24.9424	24.8451	24.9424
333	24.9144	24.9521	24.9509	24.8389	24.9365
334	24.8787	24.9738	24.9632	24.8281	24.8965
335	24.8442	24.9297	24.9341	24.8314	24.9157
336	24.8729	24.9745	24.9512	24.8314	24.9607
337	24.8735	24.9695	24.9729	24.8323	24.9216
338	24.8667	24.9683	24.9357	24.8252	24.9365
339	24.8617	24.9588	24.9553	24.8738	24.8798
340	24.8843	24.9827	24.9635	24.8646	24.8847
341	24.8537	24.9601	24.922	24.8318	24.9157
342	24.8921	24.9661	24.9341	24.8812	24.9362
343	24.8814	24.9683	24.9682	24.846	24.9006
344	24.846	24.9623	24.9337	24.8092	24.9215
345	24.8752	24.9486	24.9336	24.8515	24.8989
346	24.861	24.9279	24.9424	24.8418	24.9574
347	24.9018	24.9832	24.9655	24.8675	24.8966
348	24.8935	24.9895	24.945	24.8249	24.8971
349	24.8787	24.9731	24.9443	24.824	24.9423
350	24.8607	24.9741	24.9256	24.8464	24.9423
351	24.8817	24.9889	24.9443	24.8512	24.9215
352	24.8556	24.9741	24.9721	24.8558	24.9365
353	24.8935	24.9913	24.9443	24.8738	24.9065
354	24.9064	24.935	24.975	24.8434	24.9157
355	24.8527	24.9314	24.9695	24.8298	24.9216
356	24.8417	25.008	24.9225	24.8092	24.9006
357	24.883	24.9683	24.9653	24.8253	24.8798
358	24.8787	24.9588	24.9342	24.8398	24.8801
359	24.8727	24.9937	24.9341	24.8398	24.9127
360	24.8773	24.9487	24.9357	24.837	24.9144
361	24.8642	24.973	24.9861	24.8148	24.9632
362	24.8994	24.9403	24.9555	24.8657	24.8954
363	24.8546	24.983	24.9316	24.8478	24.8782
364	24.8614	24.9641	24.9547	24.8695	24.9197
365	24.8814	24.9481	24.9569	24.8723	24.9215
366	24.8669	24.983	24.9635	24.8464	24.9398
367	24.8667	24.9539	24.9424	24.8504	24.879
368	24.9178	24.9561	24.9569	24.8253	24.9174
369	24.8642	24.9539	24.9575	24.83	24.9414
370	24.8957	24.9619	24.9231	24.8389	24.8955
371	24.8518	24.955	24.9396	24.853	24.8798
372	24.8608	24.9561	24.9483	24.8382	24.9005
373	24.8727	25.0037	25.0292	24.86	24.9227
374	24.8518	24.9952	24.9335	24.86	24.9383
375	24.8811	24.9535	24.9225	24.8571	24.8582
376	24.8857	24.9328	24.9868	24.8949	24.9631
377	24.846	24.9816	24.9356	24.8614	24.9414
378	24.8521	24.9909	24.9246	24.8249	24.9127
379	24.861	24.9952	24.9861	24.8386	24.8973
380	24.8556	24.9283	24.9649	24.8451	24.9206
381	24.8371	24.9297	24.9729	24.8464	24.9365
382	24.8817	24.9666	24.9553	24.8675	24.9174
383	24.8903	24.9535	24.9231	24.8346	24.9365
384	24.8537	24.9889	24.93	24.8389	24.9282
385	24.8624	24.9415	24.913	24.8937	24.907
386	24.854	24.9602	24.9649	24.846	24.8948
387	24.8843	24.9501	24.9309	24.855	24.92
388	24.905	24.9913	24.9721	24.8743	24.9227
389	24.9031	24.9332	24.9695	24.8417	24.8986
390	24.8624	24.9695	24.9322	24.8389	24.8998
391	24.8617	24.9848	24.9296	24.8571	24.9174
392	24.8669	24.9372	24.9395	24.83	24.8745
393	24.8667	24.9487	24.9296	24.861	24.9174
394	24.8502	24.965	24.9149	24.837	24.9365
395	24.861	24.9752	24.925	24.8646	24.9065
396	24.9025	25.0244	24.9786	24.8365	24.8955
397	24.856	24.9774	24.9509	24.8738	24.8985
398	24.8972	24.9459	24.9443	24.8882	24.8739
399	24.8969	24.9895	24.9746	24.863	24.9007
400	24.8678	24.9579	24.9686	24.8488	24.9319
401	24.8692	25.0054	24.9233	24.83	24.9383
402	24.8766	24.9499	24.9212	24.8249	24.9206
403	24.8521	24.9731	24.9528	24.8211	24.8858
404	24.8897	24.9368	24.9342	24.8512	24.8858
405	24.8642	24.9666	25.0182	24.8483	24.9157
406	24.8875	24.9623	24.9528	24.8418	24.8762
407	24.9023	24.9666	24.9655	24.8249	24.9174
408	24.852	24.9297	24.9142	24.8561	24.8485
409	24.898	24.9636	24.9553	24.8558	24.9034
410	24.8972	24.9575	25.0028	24.8724	24.9215
411	24.8963	24.9688	24.9445	24.8205	24.8719
412	24.8857	24.9889	24.9655	24.8422	24.9673
413	24.8607	24.9768	24.9463	24.8311	24.9215
414	24.9023	24.9947	24.9509	24.8359	24.8948
415	24.8872	24.9561	24.9086	24.8323	24.9007
416	24.8729	24.9415	24.9439	24.8222	24.9424
417	24.88	24.9809	24.9304	24.8386	24.9365
418	24.9144	24.9707	24.9661	24.8488	24.8959
419	24.8875	24.9623	24.9184	24.846	24.9157
420	24.8565	24.9731	24.9655	24.83	24.9045
421	24.8311	24.9588	24.9655	24.8346	24.8948
422	24.9144	24.9575	24.9764	24.854	24.9108
423	24.8933	24.9434	24.9646	24.8459	24.8965
424	24.8727	24.9947	24.9465	24.8475	24.8757
425	24.8914	24.946	24.9225	24.8339	24.9215
426	24.8499	24.9394	24.9443	24.8206	24.9157
427	24.8344	24.9675	24.9443	24.8339	24.885
428	24.854	24.9466	24.9885	24.8222	24.9215
429	24.9188	25.0119	24.9655	24.8665	24.8826
430	24.8817	24.9665	24.9341	24.8398	24.9631
431	24.8614	24.9523	24.9231	24.8576	24.8986
432	24.8527	24.9619	24.9342	24.8271	24.8998
433	24.8729	24.9601	24.9233	24.863	24.9174
434	24.8546	24.9741	24.9548	24.8092	24.9423
435	24.8608	24.955	24.9509	24.853	24.8991
436	24.9144	24.9666	24.9443	24.8949	24.9622
437	24.8735	24.9332	24.9184	24.8509	24.8918
438	24.8546	24.9487	24.9233	24.8671	24.8858
439	24.8764	24.9741	24.9547	24.835	24.9782
440	24.8937	24.9948	24.9746	24.8464	24.9215
441	24.865	24.9782	24.9424	24.8514	24.9591
442	24.9044	24.9416	24.9309	24.8661	24.9157
443	24.8711	24.9501	24.9483	24.8526	24.9574
444	24.8442	25.0073	24.9443	24.8719	24.9005
445	24.8728	24.9558	24.9483	24.8359	24.9006
446	24.8843	24.9602	24.9397	24.8512	24.8948
447	24.8875	24.9555	24.9764	24.8346	24.9006
448	24.8935	24.9354	24.9513	24.8526	24.9242
449	24.9144	24.9745	24.9746	24.8646	24.9157
450	24.8462	24.9827	24.9239	24.8646	24.9242
451	24.8655	24.9749	24.9567	24.853	24.9255
452	24.8863	24.9561	24.9661	24.8673	24.9631
453	24.8787	24.9621	24.9509	24.8443	24.9782
454	24.8494	24.9889	24.9424	24.8434	24.9424
455	24.861	24.9579	24.9657	24.8222	24.9034
456	24.905	24.983	24.9517	24.861	24.9174
457	24.8876	24.9413	24.9397	24.8434	24.8948
458	24.8729	24.9573	24.9632	24.8882	24.9273
459	24.8915	24.9738	24.9443	24.8389	24.9215
460	24.8817	24.9317	24.9439	24.8509	24.9157
461	24.861	24.9415	24.9443	24.8389	24.9174
462	24.8565	24.9913	24.9231	24.8697	24.8798
463	24.8592	25.0244	24.9736	24.8571	24.9574
464	24.8548	24.9756	24.9673	24.8558	24.9006
465	24.865	24.9621	24.9213	24.8434	24.9174
466	24.8695	24.9952	24.9632	24.8727	24.9017
467	24.8994	24.9508	24.9437	24.8484	24.8757
468	24.8766	24.9741	24.9394	24.8533	24.8965
469	24.8875	24.9695	25.0058	24.8386	24.9174
470	24.8724	24.9745	24.9528	24.8937	24.9065
471	24.8729	24.9807	24.9143	24.8222	24.9398
472	24.8496	24.9466	24.9296	24.8264	24.8991
473	24.8914	25.0245	24.9296	24.8885	24.9574
474	24.8972	24.9642	24.965	24.854	24.9058
475	24.8915	25.008	24.9374	24.8897	24.8959
476	24.8752	25.0022	24.945	24.853	24.9213
477	24.8521	24.9827	24.9975	24.8337	24.9157
478	24.8935	24.9873	24.9781	24.83	24.9197
479	24.883	25.0144	24.9256	24.8661	24.8907
480	24.8518	24.9873	24.9657	24.8772	24.9216
481	24.8579	24.9601	24.9534	24.8526	24.9144
482	24.8546	24.9946	24.9655	24.8346	24.9215
483	24.8848	24.983	24.9534	24.8571	24.9365
484	24.8863	24.9752	24.9271	24.8603	24.9144
485	24.8608	24.9501	24.9231	24.8675	24.9839
486	24.8557	24.9871	24.9721	24.8646	24.9215
487	24.8937	24.9947	24.9608	24.863	24.9157
488	24.8535	24.9683	24.9317	24.8463	24.9242
489	24.9037	24.9602	24.9569	24.8574	24.9631
490	24.8605	24.9613	24.974	24.8614	24.9051
491	24.8608	25.0102	24.9655	24.8376	24.9257
492	24.9118	24.9695	24.9868	24.8686	24.9347
493	24.8494	24.9477	24.9746	24.8779	24.9239
494	24.8499	24.9937	24.9069	24.9095	24.9174
495	24.8875	24.9554	24.9443	24.8451	24.9365
496	24.8761	24.9796	24.9231	24.8164	24.8948
497	24.8527	24.9757	24.9424	24.8381	24.9216
498	24.8484	24.9601	24.925	24.9017	24.9007
499	24.8773	24.9661	24.9721	24.8882	24.9174
500	24.8843	24.9827	24.9547	24.8029	24.9614
501	24.8875	24.9745	24.9721	24.8571	24.9144
502	24.8724	24.9763	25.008	24.8701	24.9045
503	24.88	24.9602	24.9473	24.824	24.9315
504	24.8642	24.9882	24.9429	24.8826	24.8991
505	24.9064	24.965	24.9231	24.8275	24.9631
506	24.8727	24.9524	24.9513	24.8526	24.9631
507	24.8957	24.961	24.9322	24.8724	24.9157
508	24.8624	24.9623	24.9655	24.8276	24.9839
509	24.9227	24.9665	24.9868	24.8812	24.9423
510	24.875	24.9873	24.9443	24.8303	24.8998
511	24.88	24.9889	24.9979	24.8738	24.9571
512	24.8931	24.9666	24.9397	24.8422	24.9574
513	24.8972	25.0076	24.9212	24.8628	24.8937
514	24.8548	24.9664	24.9567	24.859	24.948
515	24.8748	24.9623	24.9569	24.8464	24.9365
516	24.9082	24.9913	24.9458	24.8842	24.9157
517	24.8565	24.9728	24.9437	24.8464	24.9157
518	24.8959	24.9847	24.9567	24.8365	24.9371
519	24.854	24.9551	24.9721	24.8231	24.9157
520	24.8952	24.9922	24.9342	24.8451	24.9167
521	24.9617	24.965	24.9993	24.9713	24.9762
522	53.7857	53.7857	53.7857	53.7857	53.7857
