numer ramki	temp_defekt_srednica10mm_glebokosc2mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
1016	25.2506	25.3414	25.2802	25.1847	25.4428
1017	25.274	25.2973	25.2705	25.1969	25.3866
1018	25.2709	25.3132	25.2947	25.2134	25.4435
1019	25.2567	25.2902	25.2814	25.2392	25.3643
1020	25.2327	25.3335	25.283	25.2109	25.4022
1021	25.3014	25.3289	25.2503	25.2061	25.3983
1022	25.2506	25.3679	25.2814	25.2297	25.4309
1023	25.2521	25.3024	25.2573	25.2502	25.3895
1024	25.2581	25.3237	25.2685	25.2046	25.4218
1025	25.2238	25.3156	25.2625	25.196	25.405
1026	25.2558	25.3063	25.2821	25.1846	25.3895
1027	25.3148	25.3487	25.2706	25.2023	25.3984
1028	25.2358	25.2995	25.2947	25.248	25.4168
1029	25.2413	25.3152	25.2607	25.2109	25.3903
1030	25.2298	25.3028	25.2814	25.2415	25.4446
1031	25.2636	25.3269	25.2592	25.2217	25.4038
1032	25.2625	25.3175	25.2529	25.1845	25.4199
1033	25.2372	25.3294	25.2789	25.2245	25.4226
1034	25.238	25.3678	25.284	25.2272	25.3995
1035	25.3014	25.3201	25.2814	25.2217	25.4069
1036	25.2558	25.3173	25.2822	25.2272	25.418
1037	25.2286	25.3201	25.2933	25.2519	25.3609
1038	25.2348	25.3432	25.2486	25.2458	25.361
1039	25.2413	25.3335	25.2871	25.2138	25.4019
1040	25.2558	25.3077	25.2606	25.2212	25.4826
1041	25.2445	25.3073	25.3071	25.2039	25.4273
1042	25.2375	25.3201	25.2622	25.2392	25.3834
1043	25.2291	25.3233	25.2878	25.2134	25.3525
1044	25.2619	25.3307	25.2913	25.1981	25.4226
1045	25.2825	25.3294	25.2878	25.2356	25.4402
1046	25.2858	25.309	25.2898	25.1832	25.4019
1047	25.2402	25.3069	25.2706	25.1921	25.4019
1048	25.2274	25.3669	25.25	25.201	25.4052
1049	25.2651	25.2987	25.3018	25.188	25.395
1050	25.2461	25.3414	25.2481	25.2138	25.4632
1051	25.2619	25.2856	25.2473	25.2138	25.4069
1052	25.2538	25.3058	25.3133	25.2331	25.3969
1053	25.242	25.3289	25.2419	25.2314	25.3406
1054	25.2402	25.3494	25.2716	25.1898	25.4168
1055	25.2586	25.3084	25.3209	25.1898	25.421
1056	25.2873	25.3153	25.2565	25.2245	25.3866
1057	25.2479	25.3201	25.2765	25.1977	25.4808
1058	25.2154	25.3175	25.2878	25.1804	25.405
1059	25.2208	25.3064	25.2941	25.1954	25.3831
1060	25.2372	25.2885	25.3428	25.2321	25.3819
1061	25.2543	25.3156	25.2765	25.2087	25.3793
1062	25.2334	25.3084	25.2582	25.1929	25.3866
1063	25.243	25.3101	25.2913	25.2103	25.3895
1064	25.217	25.3056	25.2878	25.2272	25.4038
1065	25.236	25.2931	25.2947	25.1929	25.3895
1066	25.217	25.2918	25.2592	25.1946	25.3619
1067	25.3248	25.3278	25.2323	25.2152	25.3831
1068	25.2334	25.2947	25.2913	25.1862	25.3795
1069	25.2343	25.2997	25.3223	25.2476	25.4098
1070	25.2636	25.3058	25.2573	25.2003	25.3766
1071	25.2374	25.2758	25.2618	25.2287	25.4022
1072	25.3182	25.3168	25.2684	25.1832	25.4226
1073	25.2374	25.3599	25.2814	25.2211	25.4022
1074	25.2353	25.3023	25.2686	25.205	25.3815
1075	25.2858	25.3405	25.2997	25.2175	25.3823
1076	25.2581	25.3506	25.2685	25.2395	25.3847
1077	25.2274	25.3039	25.2608	25.2004	25.3791
1078	25.2375	25.268	25.2596	25.2215	25.3629
1079	25.2294	25.2987	25.3139	25.2134	25.3807
1080	25.2567	25.3693	25.2492	25.2215	25.3765
1081	25.2467	25.3151	25.3018	25.2042	25.3799
1082	25.2673	25.312	25.2878	25.2294	25.383
1083	25.2763	25.3217	25.2459	25.2152	25.3831
1084	25.238	25.3259	25.2706	25.184	25.3969
1085	25.2152	25.374	25.2705	25.2008	25.3933
1086	25.2752	25.3129	25.2692	25.2309	25.4398
1087	25.2413	25.309	25.298	25.2138	25.4231
1088	25.2445	25.336	25.2823	25.1922	25.4022
1089	25.2531	25.2995	25.2692	25.1954	25.3823
1090	25.2413	25.2967	25.2814	25.2152	25.3622
1091	25.238	25.3233	25.2789	25.2636	25.3643
1092	25.2298	25.28	25.2492	25.2134	25.4188
1093	25.2413	25.2883	25.2705	25.2085	25.4226
1094	25.2825	25.2997	25.2735	25.2034	25.3903
1095	25.2317	25.3132	25.3062	25.1836	25.4301
1096	25.2565	25.3053	25.283	25.1983	25.3983
1097	25.2131	25.3073	25.2529	25.2212	25.3644
1098	25.2298	25.3023	25.2586	25.2046	25.3834
1099	25.2619	25.334	25.2814	25.1968	25.3779
1100	25.2531	25.2947	25.2529	25.2073	25.3629
1101	25.2531	25.3201	25.2777	25.2072	25.4098
1102	25.2402	25.286	25.2607	25.2335	25.4003
1103	25.2684	25.2758	25.2814	25.1845	25.3866
1104	25.2298	25.3173	25.2794	25.2315	25.3904
1105	25.2948	25.3244	25.2607	25.184	25.3624
1106	25.2358	25.3279	25.2421	25.2419	25.3888
1107	25.2606	25.2918	25.2608	25.1597	25.3895
1108	25.2789	25.2963	25.2814	25.2211	25.3838
1109	25.2807	25.321	25.2794	25.2259	25.3838
1110	25.2479	25.3432	25.25	25.2134	25.4026
1111	25.242	25.316	25.3223	25.188	25.4027
1112	25.2427	25.2918	25.2706	25.2167	25.3834
1113	25.243	25.3562	25.2685	25.1904	25.3866
1114	25.2717	25.3129	25.2794	25.1834	25.3779
1115	25.2619	25.2956	25.3071	25.1812	25.405
1116	25.23	25.3053	25.2657	25.2367	25.403
1117	25.2256	25.3053	25.298	25.216	25.3644
1118	25.2579	25.2987	25.2878	25.1817	25.3826
1119	25.281	25.309	25.2529	25.1929	25.3619
1120	25.238	25.2931	25.2644	25.2186	25.3643
1121	25.3014	25.3143	25.2941	25.1921	25.3864
1122	25.2771	25.2997	25.2878	25.1904	25.3692
1123	25.2256	25.2902	25.3003	25.2067	25.3832
1124	25.2636	25.3064	25.3018	25.1954	25.3814
1125	25.2536	25.3053	25.2633	25.1904	25.3966
1126	25.2522	25.3405	25.2892	25.2175	25.3601
1127	25.23	25.3168	25.2466	25.2664	25.3791
1128	25.2343	25.2902	25.2878	25.2018	25.3615
1129	25.2198	25.2947	25.2733	25.1777	25.3823
1130	25.2118	25.2938	25.2607	25.1798	25.3625
1131	25.2538	25.3151	25.2814	25.2212	25.406
1132	25.236	25.2885	25.3119	25.2212	25.3969
1133	25.2619	25.3294	25.2536	25.1879	25.3606
1134	25.2567	25.2697	25.2472	25.1946	25.4242
1135	25.312	25.336	25.3036	25.2476	25.3662
1136	25.2353	25.3152	25.2732	25.2109	25.3685
1137	25.2208	25.3201	25.274	25.1902	25.4218
1138	25.2531	25.3132	25.2742	25.2138	25.3593
1139	25.243	25.3024	25.283	25.1903	25.4069
1140	25.2298	25.3076	25.3223	25.2373	25.3662
1141	25.2413	25.3115	25.2732	25.205	25.4231
1142	25.2208	25.3237	25.2726	25.1701	25.3809
1143	25.2412	25.3335	25.2933	25.2152	25.3807
1144	25.236	25.316	25.2573	25.2547	25.4301
1145	25.2334	25.3069	25.2898	25.2252	25.3697
1146	25.2725	25.3033	25.2536	25.1968	25.3615
1147	25.303	25.293	25.2794	25.2255	25.3834
1148	25.2786	25.3151	25.2699	25.2255	25.4035
1149	25.236	25.3201	25.2792	25.2004	25.4226
1150	25.2536	25.3335	25.2794	25.1981	25.3692
1151	25.2334	25.2667	25.3139	25.2134	25.3834
1152	25.2825	25.2947	25.2789	25.2057	25.3996
1153	25.2134	25.3217	25.2814	25.1954	25.3576
1154	25.2123	25.3201	25.3119	25.2034	25.3818
1155	25.2619	25.3153	25.2913	25.2181	25.3644
1156	25.2215	25.3191	25.2947	25.1798	25.3895
1157	25.2619	25.286	25.2303	25.1983	25.3797
1158	25.236	25.2947	25.2573	25.2294	25.3823
1159	25.2743	25.2995	25.2634	25.2041	25.3625
1160	25.2096	25.3136	25.281	25.1904	25.3644
1161	25.2167	25.3076	25.2723	25.2103	25.3643
1162	25.236	25.3465	25.2764	25.216	25.4391
1163	25.2585	25.2995	25.2403	25.2252	25.3644
1164	25.2164	25.3102	25.2634	25.2085	25.376
1165	25.2786	25.2953	25.3147	25.2294	25.3818
1166	25.2565	25.3537	25.294	25.2215	25.3594
1167	25.243	25.2915	25.2606	25.2052	25.4188
1168	25.2373	25.3191	25.2529	25.1954	25.3823
1169	25.3182	25.2967	25.2849	25.2497	25.3575
1170	25.2547	25.2997	25.2914	25.211	25.3619
1171	25.2339	25.2939	25.283	25.2459	25.3847
1172	25.2756	25.2995	25.3018	25.234	25.3809
1173	25.2374	25.3268	25.2878	25.2002	25.4027
1174	25.2261	25.3028	25.2503	25.1981	25.3697
1175	25.2538	25.3201	25.2685	25.2008	25.361
1176	25.232	25.3289	25.2878	25.216	25.361
1177	25.2578	25.338	25.2723	25.2067	25.3662
1178	25.2208	25.3254	25.2607	25.2664	25.3793
1179	25.236	25.3015	25.2492	25.1887	25.3823
1180	25.2224	25.2997	25.2486	25.2241	25.3818
1181	25.2579	25.28	25.2822	25.2067	25.3888
1182	25.2327	25.3405	25.3119	25.216	25.3575
1183	25.2619	25.2883	25.3003	25.184	25.4199
1184	25.2321	25.3302	25.2699	25.205	25.3615
1185	25.2294	25.3313	25.2706	25.2313	25.3692
1186	25.2154	25.3088	25.2706	25.168	25.3634
1187	25.2238	25.3053	25.3062	25.1887	25.3626
1188	25.2375	25.2848	25.2872	25.2211	25.3793
1189	25.2353	25.2967	25.2794	25.1969	25.3888
1190	25.2298	25.3024	25.283	25.2359	25.4023
1191	25.2636	25.3005	25.3036	25.2087	25.3818
1192	25.2763	25.3609	25.2608	25.2067	25.35
1193	25.2208	25.2967	25.2792	25.1724	25.3692
1194	25.2334	25.2947	25.2814	25.1908	25.3692
1195	25.2198	25.3191	25.2529	25.2109	25.3652
1196	25.236	25.3132	25.2823	25.2355	25.37
1197	25.2252	25.3168	25.2705	25.196	25.3893
1198	25.2129	25.3061	25.2765	25.1528	25.3834
1199	25.2129	25.3039	25.2608	25.2392	25.3458
1200	25.2564	25.2967	25.3018	25.2255	25.3619
1201	25.2208	25.3084	25.2607	25.2255	25.3866
1202	25.2334	25.2897	25.298	25.1983	25.3697
1203	25.253	25.2924	25.2742	25.2245	25.3421
1204	25.3014	25.3053	25.2726	25.2067	25.378
1205	25.2684	25.2924	25.2941	25.2044	25.3644
1206	25.2334	25.3102	25.2706	25.2186	25.4027
1207	25.2489	25.2878	25.2281	25.1862	25.395
1208	25.2129	25.3335	25.2536	25.2186	25.4027
1209	25.2606	25.3191	25.3009	25.2008	25.3856
1210	25.2606	25.2949	25.248	25.2067	25.3901
1211	25.2274	25.3132	25.2913	25.1668	25.3895
1212	25.2506	25.3244	25.2947	25.2085	25.3798
1213	25.2825	25.3228	25.3071	25.1994	25.4005
1214	25.2176	25.3405	25.2716	25.2109	25.37
1215	25.2538	25.3405	25.2608	25.1938	25.3662
1216	25.2261	25.2988	25.2735	25.2272	25.3619
1217	25.2547	25.3024	25.2814	25.188	25.3556
1218	25.2331	25.2997	25.2529	25.1775	25.4012
1219	25.2521	25.2953	25.3353	25.2272	25.3791
1220	25.2327	25.2929	25.2509	25.2252	25.3601
1221	25.2261	25.2725	25.2382	25.1904	25.3634
1222	25.2625	25.2848	25.2732	25.1929	25.4012
1223	25.2129	25.3006	25.2492	25.2252	25.3692
1224	25.2353	25.2947	25.2764	25.2395	25.3818
1225	25.23	25.2878	25.298	25.2175	25.361
1226	25.2651	25.2878	25.2814	25.1929	25.3591
1227	25.2334	25.2967	25.2608	25.2248	25.3643
1228	25.2619	25.3201	25.2705	25.201	25.3601
1229	25.2171	25.3269	25.2419	25.197	25.3481
1230	25.2521	25.2763	25.2529	25.2054	25.3697
1231	25.2469	25.3084	25.3223	25.1832	25.3615
1232	25.2325	25.2793	25.3018	25.1904	25.3833
1233	25.2148	25.2725	25.252	25.2138	25.3567
1234	25.2284	25.2793	25.2518	25.2087	25.3969
1235	25.274	25.286	25.2596	25.1845	25.3818
1236	25.2565	25.309	25.3018	25.1904	25.361
1237	25.2129	25.3049	25.2823	25.2067	25.4022
1238	25.2375	25.2997	25.2686	25.1804	25.4012
1239	25.2567	25.312	25.2828	25.1802	25.4152
1240	25.2915	25.2783	25.2735	25.1954	25.3411
1241	25.2169	25.3227	25.3131	25.2046	25.4273
1242	25.2619	25.2929	25.25	25.2211	25.3964
1243	25.2094	25.3201	25.2913	25.201	25.3575
1244	25.2344	25.2725	25.2571	25.1861	25.3426
1245	25.2081	25.2878	25.2419	25.1557	25.3692
1246	25.3236	25.336	25.2528	25.2561	25.3489
1247	25.2353	25.3405	25.2933	25.1848	25.3628
1248	25.2674	25.3405	25.2706	25.1754	25.3484
1249	25.2334	25.3254	25.2413	25.1783	25.3213
1250	25.2743	25.2823	25.2503	25.1983	25.3489
1251	25.2315	25.2749	25.2685	25.205	25.37
1252	25.303	25.2924	25.2789	25.1898	25.3601
1253	25.2169	25.2961	25.2492	25.1861	25.3619
1254	25.2565	25.2963	25.3147	25.1697	25.3638
1255	25.2619	25.2987	25.2792	25.1697	25.4226
1256	25.2238	25.2734	25.3018	25.1879	25.3415
1257	25.2538	25.306	25.2503	25.1698	25.3405
1258	25.2413	25.3289	25.2726	25.1903	25.3823
1259	25.3143	25.2845	25.2732	25.1777	25.3679
1260	25.2521	25.2915	25.2503	25.2067	25.3737
1261	25.2298	25.3153	25.2382	25.1902	25.3426
1262	25.2353	25.2902	25.2735	25.2052	25.3388
1263	25.2344	25.3219	25.2279	25.2167	25.344
1264	25.2536	25.3217	25.2313	25.184	25.3567
1265	25.2413	25.3077	25.2685	25.1817	25.3556
1266	25.2375	25.3199	25.2498	25.2073	25.3622
1267	25.2334	25.2829	25.252	25.2087	25.3697
1268	25.236	25.2997	25.2878	25.1803	25.3969
1269	25.2246	25.2878	25.2503	25.2039	25.4027
1270	25.2769	25.2971	25.2913	25.2134	25.3576
1271	25.2327	25.286	25.2688	25.1741	25.3491
1272	25.2092	25.2885	25.2421	25.2294	25.3625
1273	25.2339	25.3071	25.2814	25.1933	25.3789
1274	25.2281	25.309	25.3119	25.201	25.3594
1275	25.2413	25.2878	25.2608	25.2392	25.3413
1276	25.2247	25.3064	25.2685	25.2255	25.3593
1277	25.2334	25.3259	25.2529	25.1887	25.3415
1278	25.2445	25.2725	25.2692	25.2211	25.3421
1279	25.2092	25.2856	25.2706	25.2004	25.3411
1280	25.2152	25.2949	25.2685	25.216	25.344
1281	25.2825	25.3023	25.2735	25.1801	25.3615
1282	25.2606	25.3499	25.2607	25.1903	25.361
1283	25.2269	25.2902	25.2814	25.2134	25.3278
1284	25.258	25.3167	25.238	25.1676	25.3413
1285	25.2359	25.2793	25.2389	25.2272	25.3387
1286	25.2322	25.2995	25.2529	25.1657	25.3356
1287	25.2362	25.3395	25.289	25.205	25.3396
1288	25.2565	25.3143	25.289	25.1836	25.3431
1289	25.2353	25.3156	25.2389	25.1847	25.3402
1290	25.2002	25.2763	25.2607	25.2152	25.328
1291	25.2579	25.2973	25.2478	25.1798	25.3625
1292	25.2732	25.3064	25.2721	25.2272	25.3622
1293	25.21	25.2997	25.2794	25.1804	25.3818
1294	25.2264	25.3269	25.2608	25.1878	25.3847
1295	25.2208	25.3156	25.2814	25.1524	25.3233
1296	25.2456	25.2967	25.2596	25.1765	25.3814
1297	25.2206	25.3033	25.2529	25.2007	25.3237
1298	25.2208	25.2872	25.2706	25.2057	25.3799
1299	25.2617	25.3228	25.2419	25.1715	25.3575
1300	25.204	25.2783	25.2586	25.2335	25.3809
1301	25.2402	25.2742	25.2327	25.1981	25.3406
1302	25.2317	25.3029	25.2198	25.188	25.3606
1303	25.2238	25.2867	25.3135	25.1845	25.3372
1304	25.2986	25.3036	25.256	25.201	25.3823
1305	25.2294	25.2742	25.2706	25.197	25.361
1306	25.238	25.3563	25.256	25.1641	25.3415
1307	25.2049	25.3201	25.2685	25.1676	25.3421
1308	25.2056	25.2552	25.2299	25.1828	25.3458
1309	25.2619	25.2929	25.2417	25.2067	25.3396
1310	25.2286	25.3397	25.2765	25.1864	25.3489
1311	25.2327	25.2783	25.2625	25.1845	25.3556
1312	25.217	25.286	25.2259	25.1765	25.3643
1313	25.2215	25.2947	25.25	25.2091	25.3426
1314	25.2519	25.3084	25.2443	25.1845	25.3793
1315	25.2353	25.2606	25.2428	25.1798	25.3387
1316	25.2456	25.2929	25.2421	25.1673	25.3388
1317	25.2684	25.2967	25.2849	25.2072	25.3356
1318	25.2581	25.286	25.2634	25.1697	25.3285
1319	25.2617	25.2758	25.232	25.196	25.3285
1320	25.1916	25.3335	25.2723	25.1775	25.4441
1321	25.2479	25.3003	25.2938	25.1981	25.3496
1322	25.2445	25.2883	25.2878	25.1845	25.3847
1323	25.238	25.2918	25.2692	25.1845	25.3489
1324	25.2743	25.2673	25.283	25.1657	25.3207
1325	25.2274	25.2829	25.3119	25.1929	25.3619
1326	25.1943	25.2931	25.2293	25.2091	25.378
1327	25.2327	25.3076	25.2685	25.1904	25.3336
1328	25.2334	25.3273	25.2492	25.2034	25.3575
1329	25.2068	25.3132	25.2615	25.1983	25.3415
1330	25.2565	25.2947	25.2582	25.2175	25.3415
1331	25.2169	25.3132	25.2608	25.184	25.3615
1332	25.2619	25.2763	25.252	25.163	25.3448
1333	25.2438	25.2967	25.2912	25.164	25.3558
1334	25.2619	25.2967	25.2492	25.1862	25.3388
1335	25.2527	25.2997	25.3323	25.207	25.3227
1336	25.2375	25.269	25.2503	25.1874	25.3481
1337	25.2636	25.2997	25.3119	25.205	25.3413
1338	25.2353	25.3077	25.2527	25.1828	25.3692
1339	25.2167	25.2578	25.252	25.1904	25.3634
1340	25.2606	25.2856	25.2814	25.1929	25.3207
1341	25.2129	25.2886	25.2443	25.1862	25.3692
1342	25.2274	25.2506	25.2403	25.2367	25.3255
1343	25.236	25.3289	25.2403	25.1954	25.3834
1344	25.2444	25.2749	25.2492	25.2395	25.3388
1345	25.2521	25.316	25.2688	25.1832	25.3823
1346	25.2321	25.2867	25.2472	25.196	25.3438
1347	25.2331	25.3053	25.241	25.1921	25.3496
1348	25.2339	25.268	25.2914	25.1969	25.3285
1349	25.2402	25.2929	25.2685	25.2011	25.3295
1350	25.2375	25.2834	25.2643	25.2253	25.3833
1351	25.2331	25.2963	25.2705	25.2126	25.3415
1352	25.2539	25.3129	25.2443	25.2151	25.3415
1353	25.2543	25.2867	25.2525	25.1862	25.3396
1354	25.2581	25.282	25.2472	25.2126	25.3421
1355	25.2579	25.2856	25.2685	25.1845	25.3847
1356	25.2402	25.2791	25.2492	25.2008	25.3629
1357	25.2413	25.3273	25.3018	25.1933	25.3662
1358	25.2298	25.3053	25.2462	25.1867	25.3415
1359	25.2171	25.2791	25.284	25.2167	25.3567
1360	25.2531	25.2745	25.2419	25.1883	25.3697
1361	25.2531	25.2997	25.2933	25.2134	25.3615
1362	25.2351	25.2997	25.2607	25.1782	25.376
1363	25.2673	25.3228	25.2607	25.2073	25.3396
1364	25.2208	25.2902	25.2684	25.2034	25.3354
1365	25.2322	25.2823	25.2947	25.216	25.361
1366	25.2264	25.2851	25.2709	25.1929	25.354
1367	25.2558	25.3405	25.3036	25.2004	25.3421
1368	25.2413	25.2947	25.2742	25.2041	25.376
1369	25.2402	25.2947	25.2706	25.1983	25.3458
1370	25.2479	25.2931	25.2195	25.1845	25.3255
1371	25.2527	25.2741	25.2606	25.1946	25.3496
1372	25.2585	25.286	25.2486	25.1921	25.3213
1373	25.2504	25.3132	25.2814	25.2038	25.3692
1374	25.2619	25.3227	25.2764	25.226	25.3561
1375	25.2651	25.2886	25.2726	25.2044	25.3692
1376	25.2585	25.2878	25.2518	25.201	25.344
1377	25.2359	25.3056	25.2684	25.1775	25.3217
1378	25.2274	25.2995	25.2498	25.2189	25.3595
1379	25.2068	25.3171	25.2716	25.2211	25.342
1380	25.2606	25.3372	25.2515	25.2048	25.3615
1381	25.2375	25.2997	25.2706	25.2476	25.3575
1382	25.2325	25.2918	25.2709	25.2007	25.3415
1383	25.2353	25.3063	25.2606	25.1845	25.3342
1384	25.2215	25.3077	25.2607	25.205	25.3615
1385	25.2334	25.3132	25.2608	25.2214	25.3834
1386	25.232	25.3191	25.252	25.1938	25.3387
1387	25.2353	25.3039	25.2608	25.2367	25.3593
1388	25.2171	25.309	25.2492	25.1921	25.3576
1389	25.2651	25.2956	25.2634	25.2252	25.3411
1390	25.2538	25.3153	25.2608	25.2126	25.3793
1391	25.238	25.3537	25.2723	25.2217	25.3371
1392	25.2256	25.2872	25.25	25.1954	25.4022
1393	25.2198	25.2962	25.2625	25.1834	25.3799
1394	25.2527	25.2883	25.2608	25.1845	25.363
1395	25.2413	25.2872	25.2726	25.1981	25.3659
1396	25.2261	25.3177	25.2608	25.1887	25.3833
1397	25.2181	25.2878	25.2473	25.1942	25.3413
1398	25.2504	25.3132	25.2619	25.1983	25.3685
1399	25.2375	25.2872	25.2529	25.1634	25.3371
1400	25.2734	25.2947	25.2913	25.2007	25.3014
1401	25.2375	25.2967	25.2792	25.1754	25.3622
1402	25.2208	25.3219	25.2608	25.1988	25.3426
1403	25.2619	25.3199	25.2483	25.2151	25.3818
1404	25.2327	25.3064	25.2814	25.1887	25.3689
1405	25.2413	25.3275	25.2492	25.1797	25.3413
1406	25.2538	25.3151	25.2792	25.2486	25.3213
1407	25.2146	25.2832	25.2814	25.2079	25.3629
1408	25.2353	25.3063	25.3119	25.1921	25.3779
1409	25.2585	25.2971	25.2814	25.2092	25.3493
1410	25.2003	25.2856	25.2573	25.1921	25.3619
1411	25.2538	25.3168	25.2421	25.1804	25.3809
1412	25.2619	25.3012	25.238	25.2184	25.37
1413	25.2129	25.2752	25.2586	25.216	25.3282
1414	25.2123	25.2947	25.2536	25.1904	25.3438
1415	25.23	25.3044	25.2878	25.2138	25.3601
1416	25.2375	25.2997	25.2503	25.1775	25.3689
1417	25.2413	25.3129	25.2692	25.1981	25.3481
1418	25.2298	25.268	25.2735	25.2316	25.3388
1419	25.2402	25.2987	25.2792	25.1933	25.3644
1420	25.2489	25.2915	25.2492	25.1846	25.3692
1421	25.2152	25.3307	25.2727	25.1954	25.4098
1422	25.2334	25.2715	25.2878	25.2313	25.3766
1423	25.2769	25.3201	25.2685	25.1874	25.3458
1424	25.2467	25.2758	25.25	25.1803	25.3166
1425	25.2274	25.3201	25.2692	25.184	25.361
1426	25.2339	25.293	25.2492	25.2109	25.3644
1427	25.1923	25.3568	25.2706	25.2009	25.3293
1428	25.2413	25.2902	25.2503	25.2087	25.321
1429	25.2375	25.3152	25.283	25.2214	25.321
1430	25.2169	25.3056	25.2997	25.1798	25.2998
1431	25.2269	25.2997	25.2606	25.2067	25.3491
1432	25.2353	25.374	25.2421	25.1983	25.3388
1433	25.2009	25.2995	25.2529	25.1904	25.3615
1434	25.2316	25.2741	25.238	25.1698	25.3405
1435	25.2261	25.3132	25.2765	25.1933	25.3085
1436	25.2606	25.3294	25.25	25.2134	25.3567
1437	25.242	25.309	25.3223	25.1867	25.3793
1438	25.2171	25.3156	25.2608	25.2057	25.341
1439	25.2068	25.2949	25.2314	25.1971	25.3692
1440	25.253	25.2834	25.294	25.2138	25.3415
1441	25.2334	25.3107	25.2535	25.2092	25.3356
1442	25.2536	25.3563	25.2913	25.2067	25.3233
1443	25.243	25.3107	25.2481	25.1904	25.3292
1444	25.2181	25.2995	25.2322	25.2211	25.3223
1445	25.2358	25.2856	25.2706	25.2272	25.3458
1446	25.1971	25.3397	25.2573	25.1864	25.376
1447	25.2508	25.2733	25.3524	25.1854	25.3481
1448	25.2771	25.3537	25.2429	25.1929	25.3692
1449	25.2619	25.3132	25.2382	25.2072	25.3396
1450	25.2261	25.3063	25.2389	25.196	25.3406
1451	25.2188	25.2997	25.2382	25.1954	25.3033
1452	25.2402	25.3073	25.2709	25.2272	25.4027
1453	25.2625	25.2749	25.3223	25.2067	25.3489
1454	25.2543	25.2963	25.2914	25.1775	25.3556
1455	25.2274	25.2987	25.25	25.1692	25.321
1456	25.238	25.2878	25.2947	25.1874	25.3458
1457	25.2481	25.3191	25.2551	25.216	25.3809
1458	25.2527	25.3005	25.2419	25.1954	25.3644
1459	25.2238	25.3012	25.256	25.1981	25.344
1460	25.253	25.3129	25.25	25.1981	25.327
1461	25.2536	25.3152	25.2606	25.2279	25.3415
1462	25.2208	25.2783	25.248	25.1715	25.328
1463	25.2334	25.3294	25.2913	25.1908	25.3356
1464	25.2256	25.3084	25.2421	25.2067	25.3382
1465	25.2673	25.2997	25.2878	25.1969	25.3619
1466	25.2619	25.3405	25.2582	25.2046	25.3526
1467	25.2538	25.2997	25.2492	25.2224	25.3293
1468	25.243	25.3012	25.2608	25.188	25.3402
1469	25.238	25.3464	25.2794	25.1902	25.3371
1470	25.2353	25.2679	25.2401	25.2108	25.3217
1471	25.2504	25.3084	25.3119	25.2057	25.3519
1472	25.2606	25.3199	25.2878	25.2138	25.3223
1473	25.242	25.2783	25.2802	25.2085	25.3556
1474	25.2387	25.3294	25.2389	25.1812	25.3615
1475	25.2504	25.2848	25.2765	25.1898	25.3388
1476	25.2625	25.2929	25.2814	25.1938	25.3217
1477	25.2224	25.2929	25.3071	25.2395	25.3797
1478	25.2374	25.3153	25.2685	25.2367	25.3388
1479	25.2374	25.3064	25.2607	25.2108	25.3184
1480	25.2171	25.2987	25.283	25.2009	25.3278
1481	25.2353	25.3431	25.2299	25.1591	25.3903
1482	25.2606	25.3023	25.2878	25.1947	25.3356
1483	25.1963	25.3024	25.2732	25.1845	25.3289
1484	25.2771	25.312	25.2814	25.1804	25.3692
1485	25.2331	25.3375	25.2443	25.2343	25.3216
1486	25.2032	25.3268	25.2529	25.205	25.3556
1487	25.2504	25.2793	25.2685	25.1904	25.3438
1488	25.236	25.2947	25.2794	25.1969	25.3434
1489	25.2825	25.3052	25.238	25.2004	25.3779
1490	25.2825	25.3084	25.3036	25.1828	25.3895
1491	25.2353	25.2897	25.2661	25.1976	25.3491
1492	25.2334	25.3405	25.2947	25.1903	25.3826
1493	25.2331	25.2997	25.3336	25.201	25.3201
1494	25.265	25.2995	25.2893	25.2134	25.3818
1495	25.2619	25.3191	25.2742	25.1981	25.3421
1496	25.2565	25.2929	25.2802	25.2134	25.3166
1497	25.2331	25.2856	25.2518	25.1763	25.3323
1498	25.2504	25.2878	25.3036	25.2217	25.3895
1499	25.2198	25.336	25.284	25.1801	25.3807
1500	25.2327	25.3084	25.2529	25.2067	25.3198
1501	25.2353	25.2997	25.3036	25.2272	25.37
1502	25.2427	25.316	25.2607	25.201	25.3295
1503	25.2327	25.2763	25.2765	25.1741	25.3085
1504	25.2619	25.3335	25.2608	25.1933	25.3411
1505	25.2619	25.3023	25.2742	25.1845	25.3362
1506	25.2208	25.2988	25.2492	25.2138	25.3217
1507	25.2334	25.3028	25.252	25.1741	25.3285
1508	25.2208	25.2807	25.3062	25.2046	25.3496
1509	25.2413	25.3474	25.2723	25.2018	25.376
1510	25.2334	25.3153	25.2428	25.1845	25.3426
1511	25.2281	25.2868	25.2313	25.1954	25.3085
1512	25.2452	25.2872	25.2685	25.2545	25.3415
1513	25.2558	25.3405	25.283	25.2128	25.3619
1514	25.2316	25.3123	25.2765	25.1788	25.3417
1515	25.2939	25.3077	25.2536	25.2419	25.3779
1516	25.2585	25.2929	25.298	25.205	25.3415
1517	25.236	25.3335	25.2598	25.1983	25.3372
1518	25.2375	25.3347	25.256	25.1933	25.3615
1519	25.2374	25.3156	25.2828	25.1694	25.3619
1520	25.2275	25.3335	25.2573	25.1887	25.3413
1521	25.2486	25.3156	25.2947	25.1861	25.3244
