numer ramki	temp_defekt_srednica10mm_glebokosc3mm	temp_plyta	temp_plyta	temp_plyta	temp_plyta
1014	25.2117	25.2877	25.265	25.1718	25.2792
1015	25.1799	25.2829	25.2309	25.148	25.2802
1016	25.2333	25.264	25.2571	25.1561	25.2968
1017	25.2466	25.3397	25.2499	25.148	25.2943
1018	25.2182	25.3306	25.2652	25.1764	25.2932
1019	25.2258	25.25	25.2593	25.2069	25.2778
1020	25.2246	25.2829	25.2799	25.1859	25.3151
1021	25.206	25.2829	25.3005	25.1611	25.3211
1022	25.2058	25.2621	25.2601	25.157	25.3127
1023	25.2121	25.2829	25.2306	25.1919	25.2811
1024	25.2487	25.3098	25.2751	25.1564	25.3179
1025	25.2439	25.3058	25.2531	25.2084	25.2986
1026	25.2031	25.2682	25.2623	25.1999	25.2527
1027	25.204	25.2743	25.2511	25.143	25.2767
1028	25.2695	25.2952	25.3217	25.1844	25.3219
1029	25.2827	25.2709	25.2413	25.1886	25.2572
1030	25.2224	25.2867	25.2218	25.1789	25.3101
1031	25.2375	25.2658	25.2636	25.2009	25.2838
1032	25.204	25.2781	25.2829	25.1498	25.2968
1033	25.2094	25.2966	25.2623	25.16	25.2767
1034	25.2437	25.2815	25.2772	25.1851	25.3151
1035	25.206	25.2763	25.2673	25.2219	25.295
1036	25.2319	25.2775	25.3035	25.1789	25.2682
1037	25.2039	25.2829	25.268	25.1579	25.3019
1038	25.246	25.3244	25.2343	25.1933	25.2974
1039	25.2246	25.3071	25.2719	25.1709	25.3389
1040	25.2252	25.2561	25.2309	25.2108	25.3402
1041	25.206	25.3007	25.2387	25.1799	25.2943
1042	25.2225	25.2567	25.2181	25.1919	25.2682
1043	25.2131	25.3085	25.2387	25.1938	25.2585
1044	25.2574	25.3433	25.3295	25.1721	25.312
1045	25.2736	25.2799	25.2825	25.2293	25.3151
1046	25.269	25.3076	25.2416	25.1718	25.2986
1047	25.2119	25.266	25.2387	25.1718	25.2891
1048	25.269	25.2823	25.2375	25.1789	25.2778
1049	25.2361	25.3074	25.2547	25.148	25.3012
1050	25.2439	25.2971	25.2711	25.1844	25.2802
1051	25.2273	25.2684	25.2619	25.1665	25.2702
1052	25.2148	25.289	25.2593	25.1649	25.3325
1053	25.231	25.289	25.2208	25.1554	25.3222
1054	25.2908	25.2383	25.2159	25.1938	25.2501
1055	25.2612	25.3037	25.2365	25.1558	25.2873
1056	25.2271	25.2829	25.2581	25.1709	25.297
1057	25.2193	25.2829	25.2375	25.1653	25.2735
1058	25.2311	25.2677	25.2309	25.1517	25.2996
1059	25.2271	25.2892	25.2387	25.1335	25.3337
1060	25.1876	25.2774	25.246	25.148	25.3001
1061	25.2183	25.2772	25.2673	25.1709	25.2986
1062	25.2032	25.2619	25.2799	25.1665	25.3151
1063	25.2258	25.2621	25.243	25.1811	25.291
1064	25.2038	25.294	25.2293	25.1844	25.3533
1065	25.2185	25.2473	25.2396	25.1634	25.2778
1066	25.2032	25.2435	25.268	25.1665	25.2735
1067	25.2105	25.3098	25.2259	25.1571	25.2319
1068	25.2525	25.2762	25.2271	25.1775	25.2792
1069	25.1971	25.2829	25.2601	25.1859	25.3118
1070	25.2217	25.2372	25.2636	25.1649	25.2735
1071	25.1845	25.3098	25.2191	25.1496	25.2795
1072	25.2344	25.289	25.3182	25.1669	25.2582
1073	25.1971	25.3098	25.2387	25.2069	25.2795
1074	25.2345	25.2621	25.2417	25.1859	25.321
1075	25.2319	25.2918	25.2571	25.1928	25.3151
1076	25.221	25.3244	25.257	25.1721	25.2924
1077	25.1971	25.3037	25.2387	25.1562	25.2805
1078	25.2833	25.2989	25.2107	25.1789	25.2778
1079	25.2193	25.2789	25.2829	25.1649	25.3047
1080	25.2271	25.2829	25.2387	25.1562	25.2943
1081	25.2309	25.2696	25.2343	25.1665	25.2998
1082	25.2094	25.2774	25.2601	25.1561	25.2702
1083	25.2303	25.281	25.2417	25.1768	25.2968
1084	25.1899	25.3033	25.2191	25.1938	25.2742
1085	25.218	25.3098	25.25	25.1782	25.3151
1086	25.2183	25.2684	25.2549	25.1665	25.2742
1087	25.219	25.3244	25.2413	25.1986	25.2943
1088	25.2032	25.3175	25.2416	25.1757	25.3158
1089	25.2695	25.2642	25.2312	25.188	25.3151
1090	25.2271	25.2762	25.2571	25.1859	25.3019
1091	25.2119	25.3037	25.2472	25.2323	25.3118
1092	25.2357	25.2762	25.2545	25.1844	25.2778
1093	25.2271	25.2731	25.268	25.1709	25.291
1094	25.2186	25.2404	25.2825	25.1853	25.2838
1095	25.206	25.2621	25.2411	25.1775	25.2702
1096	25.2039	25.2799	25.2601	25.1509	25.3211
1097	25.2487	25.2684	25.2387	25.1844	25.3067
1098	25.2094	25.281	25.2281	25.1665	25.2986
1099	25.2271	25.2743	25.2619	25.188	25.2772
1100	25.206	25.274	25.2387	25.1709	25.2735
1101	25.2305	25.2918	25.2189	25.2084	25.2986
1102	25.2148	25.2445	25.2617	25.1475	25.3118
1103	25.2303	25.2823	25.3211	25.1875	25.2494
1104	25.2115	25.2724	25.2353	25.1709	25.291
1105	25.1979	25.3037	25.2825	25.2054	25.2795
1106	25.2058	25.2522	25.2285	25.1579	25.257
1107	25.1845	25.2653	25.2417	25.1475	25.2974
1108	25.2695	25.2731	25.2565	25.1709	25.2838
1109	25.2058	25.2877	25.2569	25.1859	25.2968
1110	25.2271	25.2473	25.2601	25.1875	25.3142
1111	25.2148	25.3037	25.2159	25.1439	25.2593
1112	25.2034	25.2709	25.2373	25.1558	25.2922
1113	25.2034	25.3244	25.2519	25.1862	25.2982
1114	25.2397	25.2553	25.243	25.1499	25.3135
1115	25.2204	25.2621	25.2619	25.1424	25.3142
1116	25.212	25.2681	25.2458	25.1727	25.2765
1117	25.2271	25.2681	25.2281	25.1379	25.2735
1118	25.246	25.3179	25.2486	25.1789	25.291
1119	25.2271	25.294	25.246	25.1727	25.2751
1120	25.213	25.3452	25.2281	25.1789	25.2778
1121	25.258	25.2851	25.2825	25.1709	25.3151
1122	25.2558	25.2774	25.2771	25.1464	25.3059
1123	25.206	25.2473	25.2581	25.175	25.2534
1124	25.1996	25.2966	25.2878	25.1638	25.291
1125	25.2193	25.2657	25.243	25.1632	25.2943
1126	25.2088	25.2772	25.2681	25.1561	25.3211
1127	25.1844	25.3039	25.2807	25.1709	25.2991
1128	25.2055	25.3306	25.2365	25.1709	25.2758
1129	25.2032	25.2643	25.2465	25.1499	25.2508
1130	25.2224	25.2867	25.2387	25.1805	25.256
1131	25.2483	25.2848	25.2138	25.1693	25.3194
1132	25.2246	25.289	25.2476	25.2138	25.263
1133	25.2273	25.2565	25.2619	25.1579	25.2974
1134	25.2253	25.3033	25.2413	25.1579	25.2892
1135	25.2271	25.2617	25.2476	25.1517	25.2793
1136	25.1845	25.281	25.2571	25.1902	25.2974
1137	25.2224	25.2867	25.2569	25.1853	25.291
1138	25.1761	25.2827	25.25	25.2143	25.3325
1139	25.1867	25.2829	25.243	25.1691	25.2682
1140	25.2032	25.3037	25.2343	25.1255	25.2735
1141	25.2361	25.2553	25.2549	25.1369	25.2578
1142	25.2437	25.2918	25.2317	25.1864	25.3118
1143	25.1761	25.2567	25.2387	25.1509	25.263
1144	25.2271	25.3057	25.2431	25.1417	25.276
1145	25.2375	25.2264	25.2365	25.1417	25.3325
1146	25.1845	25.2617	25.2353	25.1676	25.2702
1147	25.2042	25.289	25.303	25.1844	25.2838
1148	25.2476	25.2705	25.249	25.1649	25.3211
1149	25.2105	25.289	25.2474	25.1962	25.2654
1150	25.1979	25.2848	25.2571	25.1859	25.3151
1151	25.1979	25.3036	25.2357	25.1727	25.245
1152	25.2258	25.2829	25.2825	25.1509	25.2943
1153	25.2058	25.2621	25.2458	25.1439	25.2702
1154	25.2273	25.2867	25.2365	25.1799	25.2792
1155	25.2058	25.2565	25.2619	25.1483	25.295
1156	25.1969	25.2621	25.2148	25.1579	25.2724
1157	25.2483	25.3179	25.2619	25.1649	25.276
1158	25.1833	25.2619	25.236	25.1653	25.2716
1159	25.201	25.2591	25.2474	25.1384	25.2445
1160	25.2333	25.2829	25.2691	25.1686	25.2943
1161	25.2058	25.2468	25.2353	25.1999	25.2675
1162	25.2483	25.289	25.236	25.159	25.3181
1163	25.2014	25.2516	25.2387	25.1353	25.2702
1164	25.1845	25.3022	25.2365	25.1564	25.2582
1165	25.206	25.2802	25.2169	25.1483	25.291
1166	25.1846	25.2851	25.243	25.188	25.2934
1167	25.2092	25.3037	25.2473	25.1968	25.2974
1168	25.2048	25.2614	25.2373	25.1517	25.2527
1169	25.2161	25.2541	25.3182	25.1578	25.2682
1170	25.2094	25.3158	25.2396	25.1938	25.262
1171	25.1765	25.2658	25.2325	25.1595	25.3101
1172	25.2107	25.2497	25.2799	25.148	25.3118
1173	25.2095	25.2932	25.2387	25.1509	25.2804
1174	25.2107	25.2491	25.2161	25.1362	25.2778
1175	25.2271	25.2772	25.224	25.1299	25.2792
1176	25.2437	25.3098	25.2772	25.1775	25.2508
1177	25.2058	25.2829	25.2424	25.1634	25.2788
1178	25.2308	25.2658	25.2325	25.1875	25.2702
1179	25.2031	25.3098	25.2375	25.1785	25.2892
1180	25.1936	25.2669	25.2293	25.1459	25.263
1181	25.2271	25.3036	25.2725	25.1342	25.2918
1182	25.2094	25.2867	25.2309	25.175	25.2778
1183	25.2142	25.2762	25.2855	25.1443	25.263
1184	25.1845	25.2581	25.2593	25.1919	25.3047
1185	25.2463	25.3018	25.2387	25.1771	25.2767
1186	25.2034	25.2621	25.2169	25.1443	25.2669
1187	25.2271	25.2621	25.1985	25.1475	25.2838
1188	25.2186	25.2762	25.2133	25.1558	25.2602
1189	25.2271	25.2607	25.2387	25.1631	25.2787
1190	25.212	25.2774	25.2365	25.1844	25.2702
1191	25.2333	25.2431	25.2636	25.1859	25.2682
1192	25.206	25.2573	25.2413	25.1844	25.291
1193	25.2271	25.2476	25.2208	25.2054	25.2767
1194	25.1936	25.2617	25.2375	25.1456	25.2838
1195	25.1964	25.2461	25.2148	25.1709	25.2802
1196	25.2271	25.2969	25.2549	25.2129	25.2698
1197	25.2271	25.2829	25.2159	25.1718	25.291
1198	25.2096	25.248	25.2137	25.1772	25.2582
1199	25.2271	25.281	25.2593	25.1537	25.2838
1200	25.2105	25.2927	25.2545	25.1649	25.2778
1201	25.2185	25.2775	25.2309	25.1859	25.2968
1202	25.2042	25.3243	25.2169	25.1589	25.263
1203	25.2058	25.3158	25.2148	25.1517	25.2724
1204	25.218	25.2681	25.2772	25.1588	25.2778
1205	25.189	25.2413	25.2387	25.1456	25.2362
1206	25.2487	25.2496	25.2387	25.1981	25.291
1207	25.2271	25.2476	25.2409	25.1517	25.2501
1208	25.2246	25.289	25.2799	25.1589	25.2838
1209	25.1931	25.2775	25.2519	25.136	25.291
1210	25.2058	25.2709	25.2309	25.1649	25.2643
1211	25.2262	25.2549	25.2301	25.1353	25.276
1212	25.1971	25.2617	25.2571	25.1362	25.291
1213	25.1844	25.2762	25.2825	25.148	25.2778
1214	25.2058	25.3037	25.2269	25.148	25.2811
1215	25.2308	25.2517	25.2413	25.1589	25.3011
1216	25.2271	25.2354	25.2322	25.1482	25.2508
1217	25.2695	25.2899	25.2413	25.1789	25.2968
1218	25.2119	25.3452	25.221	25.1631	25.3194
1219	25.1818	25.2553	25.2569	25.1777	25.2742
1220	25.2271	25.2619	25.2316	25.1669	25.2735
1221	25.179	25.2614	25.2569	25.143	25.2742
1222	25.2273	25.2515	25.2365	25.1806	25.291
1223	25.2271	25.2829	25.2601	25.1313	25.2507
1224	25.2185	25.2681	25.2365	25.1723	25.3047
1225	25.2092	25.2983	25.2559	25.2058	25.295
1226	25.2271	25.2867	25.2176	25.1537	25.2231
1227	25.2271	25.2823	25.2252	25.1775	25.2735
1228	25.2619	25.2399	25.2619	25.1772	25.2765
1229	25.246	25.2848	25.2242	25.1579	25.2924
1230	25.2483	25.2684	25.2353	25.1875	25.3228
1231	25.1882	25.2453	25.2777	25.1771	25.2682
1232	25.218	25.2515	25.2271	25.1351	25.2793
1233	25.1936	25.2762	25.2312	25.1718	25.263
1234	25.2058	25.2553	25.2581	25.1665	25.3047
1235	25.2908	25.2709	25.2581	25.1564	25.2996
1236	25.2253	25.2553	25.2589	25.175	25.2943
1237	25.2827	25.2848	25.2547	25.1561	25.2515
1238	25.1857	25.2829	25.2449	25.1271	25.3158
1239	25.2058	25.2553	25.2269	25.1875	25.3533
1240	25.1927	25.2918	25.2373	25.1801	25.2726
1241	25.2271	25.2404	25.2161	25.1635	25.2588
1242	25.2088	25.319	25.2619	25.1993	25.262
1243	25.2142	25.2344	25.2067	25.1718	25.2394
1244	25.1845	25.2799	25.2547	25.2084	25.3047
1245	25.2483	25.2621	25.2305	25.1665	25.2767
1246	25.203	25.2621	25.3236	25.1353	25.2675
1247	25.1845	25.2344	25.2717	25.2194	25.3009
1248	25.189	25.2971	25.2353	25.1727	25.3211
1249	25.1979	25.2621	25.2511	25.1875	25.2515
1250	25.2183	25.2408	25.2343	25.1579	25.2494
1251	25.1918	25.2555	25.2387	25.1513	25.2974
1252	25.2058	25.2553	25.303	25.1491	25.2643
1253	25.2271	25.2614	25.2755	25.1649	25.2838
1254	25.2094	25.2829	25.2565	25.1517	25.2709
1255	25.2437	25.2468	25.2619	25.1634	25.2791
1256	25.2121	25.2799	25.2294	25.1692	25.2724
1257	25.2271	25.2829	25.2281	25.1246	25.2702
1258	25.2179	25.2829	25.2413	25.1782	25.2735
1259	25.2271	25.3306	25.2619	25.1439	25.2943
1260	25.2319	25.2533	25.2375	25.1799	25.291
1261	25.2048	25.2952	25.2601	25.1564	25.2394
1262	25.2014	25.3037	25.2111	25.1589	25.3245
1263	25.2131	25.236	25.2458	25.1823	25.2702
1264	25.1845	25.2757	25.2387	25.1789	25.2778
1265	25.2058	25.2775	25.2413	25.1848	25.2998
1266	25.2122	25.2829	25.2103	25.1369	25.2742
1267	25.2252	25.2621	25.2254	25.1919	25.2765
1268	25.2258	25.2621	25.2159	25.1875	25.2716
1269	25.1749	25.2497	25.2365	25.1579	25.2353
1270	25.2032	25.3098	25.2446	25.1379	25.2682
1271	25.2058	25.289	25.2159	25.1718	25.2735
1272	25.2039	25.2552	25.2317	25.1482	25.2435
1273	25.2346	25.2681	25.2447	25.1659	25.2974
1274	25.1975	25.2915	25.249	25.1782	25.2543
1275	25.231	25.3244	25.2569	25.1579	25.2682
1276	25.1754	25.3037	25.2112	25.1595	25.2653
1277	25.2058	25.2461	25.2593	25.1379	25.291
1278	25.2032	25.2743	25.2285	25.1174	25.2892
1279	25.1965	25.2476	25.2281	25.1424	25.262
1280	25.2058	25.2591	25.2252	25.1575	25.2778
1281	25.2483	25.2621	25.2825	25.1353	25.2767
1282	25.2121	25.3098	25.2305	25.1482	25.2702
1283	25.1965	25.3037	25.2181	25.1589	25.2802
1284	25.1684	25.2621	25.2243	25.1632	25.2494
1285	25.206	25.236	25.2305	25.1579	25.2553
1286	25.189	25.3098	25.2103	25.1564	25.2735
1287	25.2262	25.2573	25.224	25.1443	25.257
1288	25.1845	25.2431	25.2565	25.1369	25.2787
1289	25.2306	25.2813	25.2285	25.1347	25.2582
1290	25.2058	25.2621	25.2002	25.1477	25.2602
1291	25.2003	25.2614	25.2002	25.1285	25.2592
1292	25.1818	25.2428	25.2343	25.1665	25.2702
1293	25.2271	25.27	25.2451	25.1276	25.2735
1294	25.2271	25.3124	25.2691	25.1875	25.2653
1295	25.1782	25.2813	25.2325	25.1665	25.2269
1296	25.201	25.2354	25.2799	25.1558	25.2578
1297	25.1845	25.3037	25.2387	25.15	25.2596
1298	25.246	25.2876	25.2569	25.1369	25.2758
1299	25.2534	25.2762	25.2395	25.1499	25.2653
1300	25.1969	25.2986	25.2617	25.1219	25.2823
1301	25.201	25.2453	25.2396	25.1798	25.2751
1302	25.2574	25.2621	25.2032	25.1638	25.2508
1303	25.2058	25.2376	25.2067	25.143	25.2348
1304	25.2361	25.2731	25.221	25.1369	25.2843
1305	25.2271	25.2621	25.1997	25.1727	25.257
1306	25.1979	25.2621	25.2159	25.1289	25.2445
1307	25.1901	25.2621	25.2159	25.1665	25.3151
1308	25.201	25.2829	25.2312	25.1938	25.271
1309	25.2032	25.2772	25.2619	25.1456	25.2802
1310	25.201	25.2743	25.2417	25.1439	25.2767
1311	25.1799	25.2829	25.2298	25.1642	25.2593
1312	25.1845	25.257	25.221	25.1665	25.2735
1313	25.2183	25.2829	25.2601	25.1659	25.2943
1314	25.213	25.2681	25.2204	25.1169	25.3002
1315	25.2245	25.2413	25.2208	25.148	25.2594
1316	25.1969	25.2602	25.2387	25.1483	25.2702
1317	25.2131	25.2751	25.2396	25.143	25.2735
1318	25.201	25.2591	25.2486	25.1938	25.2585
1319	25.2105	25.3124	25.2519	25.1709	25.2493
1320	25.19	25.266	25.2364	25.1248	25.2986
1321	25.2148	25.2432	25.2088	25.1193	25.2602
1322	25.2184	25.2621	25.2413	25.2148	25.2767
1323	25.1878	25.289	25.2571	25.1499	25.2934
1324	25.2058	25.2553	25.2079	25.1588	25.2507
1325	25.1844	25.2565	25.2208	25.2054	25.2943
1326	25.2695	25.2709	25.2309	25.1983	25.2986
1327	25.2308	25.289	25.2325	25.1388	25.2387
1328	25.2058	25.2681	25.2651	25.1499	25.2527
1329	25.2245	25.2731	25.2169	25.1579	25.2778
1330	25.1879	25.2952	25.2725	25.1299	25.2675
1331	25.206	25.2563	25.2002	25.1562	25.2353
1332	25.2032	25.3279	25.2619	25.1983	25.2534
1333	25.2483	25.2659	25.2325	25.1439	25.2578
1334	25.2483	25.2659	25.2619	25.1875	25.2682
1335	25.2325	25.3037	25.2191	25.1634	25.2828
1336	25.2058	25.2324	25.2041	25.1676	25.2918
1337	25.1969	25.2762	25.2636	25.1875	25.2735
1338	25.2246	25.289	25.2446	25.175	25.2702
1339	25.2246	25.281	25.2375	25.1595	25.2891
1340	25.2534	25.2642	25.2137	25.2054	25.2702
1341	25.1882	25.3098	25.2138	25.1938	25.2792
1342	25.1873	25.3094	25.2581	25.1653	25.3001
1343	25.2271	25.2301	25.2416	25.1384	25.263
1344	25.2398	25.2364	25.2444	25.1665	25.2778
1345	25.2908	25.2829	25.2571	25.1638	25.291
1346	25.199	25.2516	25.2353	25.1465	25.2702
1347	25.1842	25.3244	25.2181	25.1456	25.2795
1348	25.2039	25.2709	25.2571	25.1642	25.3151
1349	25.2122	25.2517	25.2547	25.1875	25.2716
1350	25.2395	25.2653	25.2387	25.1638	25.2787
1351	25.211	25.3244	25.2521	25.1875	25.3222
1352	25.2229	25.3452	25.2138	25.1631	25.2811
1353	25.2058	25.289	25.2589	25.1928	25.2702
1354	25.2748	25.257	25.2191	25.2148	25.2422
1355	25.2271	25.2731	25.2191	25.1669	25.2654
1356	25.2309	25.2877	25.2725	25.2084	25.2582
1357	25.2048	25.2845	25.2413	25.2293	25.2558
1358	25.188	25.2726	25.2764	25.143	25.2924
1359	25.1845	25.2621	25.2079	25.1782	25.2526
1360	25.1845	25.2621	25.2547	25.1424	25.291
1361	25.2032	25.2829	25.2339	25.1494	25.2767
1362	25.227	25.2918	25.2593	25.1517	25.2534
1363	25.2058	25.245	25.2486	25.1718	25.3325
1364	25.2161	25.2827	25.2322	25.1456	25.2778
1365	25.203	25.2829	25.2365	25.1665	25.2653
1366	25.2308	25.2453	25.263	25.1649	25.2494
1367	25.2273	25.266	25.2514	25.1589	25.291
1368	25.2183	25.25	25.2559	25.1938	25.3037
1369	25.2193	25.3037	25.2271	25.1727	25.2934
1370	25.1971	25.2552	25.2656	25.1799	25.2716
1371	25.2246	25.289	25.2223	25.1844	25.3118
1372	25.218	25.3035	25.2316	25.1519	25.2362
1373	25.2246	25.2971	25.2208	25.1862	25.2792
1374	25.2271	25.2758	25.2619	25.2148	25.263
1375	25.2181	25.2563	25.2569	25.1325	25.2804
1376	25.1969	25.2757	25.2325	25.175	25.286
1377	25.2271	25.2762	25.2102	25.1443	25.2702
1378	25.1965	25.2331	25.2189	25.1564	25.3063
1379	25.217	25.3037	25.2387	25.1919	25.2792
1380	25.2301	25.2621	25.2387	25.1477	25.2533
1381	25.2622	25.3179	25.2601	25.1384	25.2682
1382	25.213	25.2684	25.2316	25.1638	25.2742
1383	25.2621	25.3094	25.2593	25.1564	25.2534
1384	25.2483	25.294	25.2513	25.2321	25.3158
1385	25.2437	25.2681	25.2189	25.1709	25.2549
1386	25.2332	25.2453	25.2294	25.1554	25.263
1387	25.1969	25.2567	25.2395	25.1634	25.2709
1388	25.212	25.2591	25.1985	25.2279	25.262
1389	25.2058	25.2621	25.2799	25.2054	25.2758
1390	25.2271	25.2775	25.2593	25.1859	25.2828
1391	25.2032	25.3126	25.2316	25.1708	25.2353
1392	25.2271	25.2376	25.2396	25.1754	25.262
1393	25.2336	25.2432	25.2002	25.1248	25.2795
1394	25.2224	25.2971	25.2691	25.1669	25.2534
1395	25.1996	25.3245	25.2413	25.1495	25.256
1396	25.2271	25.2971	25.2309	25.1709	25.2767
1397	25.246	25.2522	25.2343	25.1709	25.2767
1398	25.2058	25.2799	25.243	25.1369	25.2778
1399	25.188	25.2553	25.2137	25.1634	25.2556
1400	25.246	25.266	25.2159	25.1443	25.2892
1401	25.1878	25.2802	25.2571	25.1718	25.291
1402	25.2271	25.2489	25.2208	25.1509	25.2735
1403	25.2767	25.3126	25.2619	25.1499	25.2735
1404	25.221	25.2696	25.2167	25.1665	25.263
1405	25.2217	25.2829	25.2829	25.1369	25.2838
1406	25.1979	25.241	25.2191	25.1475	25.2986
1407	25.1941	25.2681	25.2148	25.1377	25.2787
1408	25.2094	25.3075	25.2396	25.1369	25.291
1409	25.2096	25.2621	25.2387	25.1825	25.2735
1410	25.2058	25.3037	25.2343	25.2009	25.2735
1411	25.2058	25.2473	25.2148	25.1496	25.257
1412	25.203	25.2829	25.2619	25.1718	25.2412
1413	25.2186	25.285	25.2559	25.1351	25.2592
1414	25.2055	25.2643	25.262	25.1424	25.286
1415	25.2117	25.2724	25.221	25.1709	25.2702
1416	25.2325	25.2351	25.2309	25.143	25.2316
1417	25.2055	25.2709	25.2413	25.1307	25.2518
1418	25.1905	25.2183	25.2387	25.1667	25.2943
1419	25.1846	25.25	25.2476	25.1801	25.3194
1420	25.206	25.2621	25.2365	25.1579	25.2582
1421	25.2224	25.2404	25.2476	25.1579	25.2422
1422	25.2483	25.2829	25.2492	25.1775	25.2787
1423	25.2333	25.2607	25.3403	25.1938	25.321
1424	25.2095	25.25	25.2549	25.2138	25.2664
1425	25.2058	25.2621	25.2314	25.1595	25.2735
1426	25.2271	25.2709	25.2161	25.2012	25.2778
1427	25.201	25.2762	25.224	25.1772	25.2372
1428	25.2271	25.2567	25.2413	25.2616	25.257
1429	25.2319	25.2603	25.2365	25.1456	25.2582
1430	25.2105	25.2553	25.2285	25.1665	25.2943
1431	25.2224	25.2674	25.2681	25.1665	25.2562
1432	25.2332	25.2935	25.2117	25.1335	25.3325
1433	25.2032	25.2723	25.2569	25.1579	25.2802
1434	25.2271	25.2681	25.2571	25.1379	25.263
1435	25.2209	25.2614	25.2208	25.1282	25.31
1436	25.2032	25.2867	25.246	25.175	25.263
1437	25.1906	25.245	25.2719	25.1978	25.2854
1438	25.2186	25.2981	25.2468	25.1782	25.2811
1439	25.2487	25.2533	25.2169	25.2009	25.291
1440	25.2548	25.2684	25.2387	25.1564	25.3358
1441	25.2418	25.2553	25.2387	25.1513	25.3037
1442	25.1704	25.272	25.2593	25.1727	25.263
1443	25.2363	25.276	25.243	25.1517	25.3158
1444	25.1845	25.2709	25.2691	25.1649	25.2714
1445	25.2459	25.2892	25.1913	25.1801	25.2527
1446	25.2048	25.2453	25.2313	25.1727	25.3154
1447	25.201	25.3303	25.2571	25.1771	25.3035
1448	25.2246	25.2867	25.2468	25.1718	25.2592
1449	25.2675	25.247	25.2619	25.145	25.2582
1450	25.2334	25.2877	25.2679	25.1709	25.2986
1451	25.2271	25.2781	25.1933	25.1902	25.2778
1452	25.2183	25.2621	25.2387	25.1775	25.2422
1453	25.2094	25.3244	25.2545	25.1938	25.2742
1454	25.1969	25.2726	25.2271	25.1665	25.2974
1455	25.2229	25.294	25.2387	25.2054	25.2494
1456	25.2271	25.2509	25.2343	25.1859	25.291
1457	25.1936	25.2567	25.2396	25.1727	25.3001
1458	25.206	25.2723	25.2294	25.1848	25.257
1459	25.2332	25.3175	25.2339	25.1284	25.2891
1460	25.1882	25.2549	25.2365	25.1986	25.291
1461	25.2014	25.2473	25.2317	25.1789	25.2527
1462	25.1956	25.2497	25.2486	25.1589	25.2702
1463	25.2032	25.2823	25.2772	25.1562	25.2943
1464	25.2058	25.3061	25.2067	25.1562	25.2596
1465	25.2466	25.2621	25.2285	25.1938	25.3022
1466	25.2085	25.2621	25.2619	25.1938	25.2653
1467	25.2049	25.2743	25.2416	25.1634	25.3179
1468	25.2058	25.2829	25.243	25.1562	25.31
1469	25.2271	25.2489	25.2601	25.1564	25.2698
1470	25.2303	25.2413	25.2519	25.1634	25.256
1471	25.2032	25.2533	25.2549	25.1862	25.2631
1472	25.2032	25.2908	25.2396	25.1589	25.2423
1473	25.2095	25.2567	25.2191	25.1665	25.2508
1474	25.246	25.3057	25.2208	25.1611	25.2518
1475	25.1782	25.2621	25.2105	25.1589	25.2494
1476	25.2437	25.248	25.2601	25.1999	25.2585
1477	25.2271	25.2789	25.2305	25.1579	25.2726
1478	25.2132	25.3306	25.2309	25.1546	25.2372
1479	25.2483	25.2681	25.2298	25.1757	25.257
1480	25.2224	25.2404	25.2673	25.1517	25.2558
1481	25.2058	25.2573	25.2375	25.1789	25.2778
1482	25.2262	25.2567	25.2617	25.1727	25.3118
1483	25.2271	25.3057	25.2698	25.2112	25.2527
1484	25.2246	25.2762	25.2771	25.1853	25.2802
1485	25.2395	25.2971	25.2339	25.1517	25.2594
1486	25.2393	25.2522	25.2395	25.1757	25.2394
1487	25.2271	25.266	25.2271	25.1589	25.2549
1488	25.2367	25.2932	25.2417	25.2054	25.291
1489	25.2094	25.289	25.2825	25.159	25.2682
1490	25.2253	25.3018	25.2825	25.1933	25.2986
1491	25.2271	25.2617	25.2224	25.1499	25.2838
1492	25.2487	25.2848	25.2447	25.1653	25.2891
1493	25.2115	25.2533	25.2365	25.1718	25.291
1494	25.2224	25.289	25.265	25.1727	25.2787
1495	25.2743	25.2743	25.3012	25.175	25.2681
1496	25.2271	25.2621	25.2565	25.1902	25.2702
1497	25.218	25.2621	25.21	25.1575	25.2681
1498	25.2308	25.2591	25.2204	25.1595	25.3082
1499	25.2055	25.2681	25.2799	25.1634	25.2805
1500	25.2055	25.2621	25.2601	25.1897	25.2742
1501	25.2616	25.2762	25.2601	25.1928	25.2702
1502	25.2271	25.2617	25.2396	25.1775	25.2986
1503	25.2271	25.2886	25.224	25.2408	25.2735
1504	25.2271	25.2681	25.2619	25.1362	25.2922
1505	25.246	25.3036	25.2619	25.1575	25.2772
1506	25.2039	25.2696	25.2204	25.1727	25.2695
1507	25.2185	25.3035	25.2601	25.1756	25.3047
1508	25.2058	25.3037	25.2208	25.2084	25.291
1509	25.2271	25.3037	25.257	25.1299	25.2833
1510	25.2258	25.3126	25.2102	25.1859	25.3311
1511	25.2229	25.2642	25.2343	25.1986	25.3219
1512	25.212	25.2775	25.243	25.1875	25.2735
1513	25.2014	25.2681	25.2204	25.1579	25.2802
1514	25.2148	25.3277	25.2511	25.1709	25.3181
1515	25.206	25.2927	25.2281	25.1995	25.3151
1516	25.1784	25.2762	25.2444	25.1674	25.2943
1517	25.2474	25.2829	25.2181	25.1709	25.3266
1518	25.2271	25.2861	25.2547	25.1649	25.2892
1519	25.2246	25.3074	25.2772	25.1595	25.2698
1520	25.2058	25.3161	25.2309	25.1649	25.2986
